Id,OrderedAt,UserId,StoreId
bf4b5f1b-ab1c-4369-8b49-6284395aa6c3,2023-07-17 22:59:05,5e6d335d-6612-4178-a28d-95526619db7e,bd5bd919-0d3e-4570-a8a8-840b4c102f0d
c4443d30-a401-4740-bdbb-c1fa1ba1a058,2023-05-26 22:23:22,1e6429fc-76ce-46e2-8c5e-c895cb0827cd,52951c3a-162c-4856-be47-2e1d720afa3a
548ad69d-bb5f-48aa-81b7-404507244f63,2023-10-18 03:44:01,2eac7c37-56bc-4dca-b69c-c2e4871c38d4,b1e941c8-280a-4bab-8d9c-e4cf954d76f4
9cc496c5-7bee-4324-9919-357d61f292b2,2023-07-18 02:01:11,77bfbfe9-a2eb-40c0-95f5-6743367dd9ec,c3e65fe8-f21c-4fb7-aee8-8f6a68d06680
2c3ace32-e051-49b4-a9d5-04e6277dc50f,2023-02-11 06:41:12,fdf34c35-8a9a-4ad8-8b55-d4aff69247b7,44b1daab-9a1e-4603-89f7-0a9765085676
00e2ccb6-0978-42c1-bc74-638009a841e9,2023-01-16 13:05:07,3327a491-d08a-4273-b013-2daea2d844b5,0ee60563-96a7-4e39-af35-6378cfdf46cc
b1ea668a-a50f-4166-9ed0-30f079945f03,2023-10-17 11:15:49,f4788986-a743-4488-b37f-770de0929bab,943c210b-a723-4f76-9ef3-cae38be4d360
2493cf11-5fb9-4313-bfe9-ed3d9eef18a5,2023-04-09 03:21:04,59730054-ea02-43fb-9ef7-725ac29e4291,668a68a0-b758-46bb-a1f1-5729c1618263
5a98a883-4cc2-469c-a1e9-4ef436d5e177,2023-09-11 23:08:54,f2f06c6e-e058-460d-8a3b-dafdf4b63761,5b7712a3-8b18-4e55-93a9-6b77651b7361
8042cdae-1540-4d92-9883-43b5b7b05036,2023-12-03 12:19:34,aea49299-861b-4abd-8a54-8bb728dc8693,edb7a85a-581b-4ea7-8002-68227f93dd41
d9273b39-6c51-45ac-838f-9ffc427d15f1,2023-03-15 19:47:08,3b88c570-45d1-450e-9d52-3d6792f24755,3cf55303-e6ef-4926-baa5-f94ba6d26521
91fa37d1-dcb4-48df-9227-ff90e33849ec,2023-04-16 03:48:24,872da59b-9bc2-4b85-8e8c-8fb756b84c85,3b13512b-2d38-4b08-aaa0-a51395dcf481
2044542f-140c-46a1-88da-e68a058a3291,2023-09-18 18:15:52,ea6bda2b-ce98-4e74-8951-3847b7021e89,8d81b00d-57eb-43a0-9816-38f21fb8ffab
5677a74e-c79f-4fed-8311-1ea36f620212,2023-08-15 06:02:42,324767cd-a176-4ce1-a5b7-075e39eda119,7fdc18db-286f-40e9-9f4a-e91b6ae998dc
577c58d7-aacd-4aaf-81f2-9d6e29caeab9,2023-11-15 01:22:10,583bdc13-b48e-406a-b817-f8574e82935c,471423ad-abc8-49b0-a407-3f97bd2c15a5
1a5ef650-d393-4a18-91ba-d8f4d688a9b7,2023-05-04 17:06:25,e16a34b5-ce9d-4667-b92c-bd8eab87ec4a,ecd0c05a-0960-4b51-b7a6-8d836f3a85a0
6a8522d9-9de8-42a0-b586-4c606192bcaf,2023-08-23 03:49:29,a8c3c714-3827-48c3-91bf-9b27a1e87801,c17b3d62-a5b9-4c09-aa88-f657d8e3128f
963e667e-97ff-443c-ac05-cff83ce823db,2023-10-17 10:37:03,b097cba7-653d-41b8-870b-0d611134ef9f,29e38017-e714-4416-a073-84e3f59f21da
06338443-f159-46d7-9303-0ac395bcaef3,2023-06-24 10:21:31,829e8fa4-2997-4dda-815f-31d9cfcd0090,36a88a46-cbab-499e-9337-b12860663a99
b58b3b3f-7b79-4eae-a471-465357ee1dc9,2023-11-13 20:26:15,9591922b-660f-418f-830d-9f87ff3b85bb,62fd607e-4561-4e8c-9294-7dc6837a6aad
f4673e60-59bd-4441-a71d-9b0c06e40ab2,2023-11-22 11:31:20,8e75c91a-f3b2-4bb4-a3fe-f3214b03dbb0,7e0bb88a-fc87-4d99-ab94-2627c9f06cac
5bde8c3b-76f6-4555-8bfc-4815d45a6700,2023-07-28 08:09:34,6b6d17d0-7052-4334-8715-63e038116f2a,bda5fa11-6306-4bea-898f-d94938f0ca3e
184ed288-c633-4d68-94fd-d9c07f1af3fd,2023-03-16 02:02:16,c9176ff0-f3f3-4027-bdc0-a6c359f2fe9e,c98f944e-3017-476d-97fa-ab2f938ccba5
45a16b96-deb4-4124-b33c-76a8b033c59e,2023-05-06 02:45:41,1893b7d2-bf08-4633-9a54-278f490155ca,5781a2cd-134a-48d9-b14d-778a3c87157d
cf8bf57f-e7c8-46df-a353-12a6c573ef33,2023-12-29 00:32:26,d0c98508-572f-473b-8ab4-9955e6cc60e9,9d6912fb-119f-4c78-8f73-b84b1c3f1aee
1783e075-f54f-498f-bf99-2ffda915274b,2023-10-13 14:24:43,1baa5cfa-aeab-41a4-9d7f-a6be069c3f9f,1126b600-1ea0-4a45-a658-55abe5a250fd
91b37e91-a16e-4692-b8ef-a337e3fcef6a,2023-11-30 03:02:59,081da8ae-3b99-41c9-ac77-5a34cebfa324,0d085f5b-4b2c-4274-a00c-f544e8465512
051c5c85-838c-422d-8bb5-abd28a1ae56d,2023-11-02 16:06:06,b4aac150-1d82-45f0-a365-23d81fbfe920,d18cbd2f-bc1a-4547-9ba5-fce15ed383b1
79539068-3f0e-4e6d-8c33-c9b2cd80ab1f,2023-09-21 00:43:11,a097e77d-bf98-425e-af31-f853aa68a22e,bd5bd919-0d3e-4570-a8a8-840b4c102f0d
d972db7f-e05c-4e2a-82db-577d25b0a1a7,2023-01-28 19:56:00,cad530b7-ef32-471d-9edf-cf3708307911,989029a8-111e-4a64-9850-8aea3d01f126
be613fb9-ef39-4bc8-ba38-1473758f5941,2023-01-04 06:57:46,a7854815-a062-4983-866b-00ad5b946fc3,fd441895-534d-4469-b7e7-8a5ba28dfa95
7fca85fe-4d43-404c-ae16-1dd28096f1e8,2023-11-11 22:17:38,a01ea0b0-2c2e-43bb-8e0b-5b5dd6e8859e,9b9e4000-27e9-4295-8972-de4d0803aaee
240f0b36-46f7-44b2-b699-7026227f822b,2023-05-04 13:04:23,7096b770-81fc-48f7-a6ad-08ee468f6ee2,3e0331a2-99ce-4725-8fdd-826c78e88242
d08830a6-1af9-4e46-bbc4-f7c74e593273,2023-01-11 12:32:42,060e76c9-bce4-4e43-bdeb-a0e7aaf4806d,b6c2491e-a212-445f-bad9-64fe509abead
80e024aa-6a46-485c-a18a-71126d4d4e1e,2023-11-01 12:33:49,3b7ef677-a4c7-470d-83fc-5f95c889535f,69c6cafb-8aef-45e3-b07a-00ec30b7a534
f74bbf25-fb91-4c25-8e05-e98988f446d3,2023-03-11 21:17:59,0ff2dc96-2e60-4b24-9a26-f07ae83cd4cc,ee0f7106-13f8-42d8-a733-a50e653d6728
3166dac8-bc61-49ed-b052-da58d11e6577,2023-06-16 08:08:14,62de61e9-ceb3-44b7-b704-d422671529a8,abcfba2a-7b03-4bad-84ae-522fcf7bf0ae
75929234-2989-4df0-90e1-1ea5eeb667e1,2023-04-08 14:03:07,ff605c27-0f59-4cf1-8b77-e1c7d92136a8,c94345e5-8dd2-4744-b2fb-80357514f861
845e71ea-f560-4b3f-9fca-75328b024b8b,2023-07-16 08:52:25,efbfc57c-1a59-4911-bf23-feb720e43f6f,f3c0a1fb-a19e-4b23-a7c0-39d9bf15508e
313872d5-87ce-4b14-8760-6e945b201c6d,2023-04-16 03:19:56,a3228962-8f94-4bdc-b762-8501ef721335,a80aee19-b75a-4a3c-9167-e7cef0238bb0
2a5691fd-bcd7-4037-b6ab-e15a9cb797d9,2023-05-18 16:13:58,cbc7bb1c-e068-416b-af6a-4a81f46c8b8e,413c1d32-6a3a-4da6-a355-64cf80a31f19
e8e2ab1b-1014-4529-8e87-1913f082fda3,2023-10-20 08:46:38,6d157be5-4522-49d0-a159-7fdcb57b126a,0ee60563-96a7-4e39-af35-6378cfdf46cc
728e17c4-eec5-4b2f-8db7-79c4e83616af,2023-07-03 03:53:49,70fd1cac-17da-499c-a6e9-2dc39570e41d,a79232de-11d6-4214-9c01-8aee90d30960
6d085404-e4b7-4f16-94bd-2dbb4fcf8754,2023-05-17 09:56:57,d6ec98b1-8a5d-44ec-86b0-b35e73be3e69,b055bd69-3ff2-4369-ab86-ad1e0ebab03b
0784e663-c0a8-41b5-b44c-f021e471fdcb,2023-01-01 11:26:22,9073d368-08f5-46f0-8f93-a9d8c811c57c,0ca30141-449d-45ee-845f-5226deda8064
c12be9f1-b18d-4b15-9282-7396740665fd,2023-07-10 19:24:18,d4f094cb-4e69-45f0-9482-76cec4a1db7d,9cc3f07b-7ab8-4642-acd7-f77bd4a97479
91dab0eb-94d0-4fa8-afee-3917e4f2c83f,2023-05-19 22:25:58,d4f094cb-4e69-45f0-9482-76cec4a1db7d,fb5d5514-82dc-4097-b4e6-b4cd5c012c03
e40f9607-d016-4b82-970c-5e72102a12a5,2023-10-02 06:35:19,206c8ad0-cc52-429f-b918-4d1cb814ffb1,bbcda1e3-b665-40b8-afce-e973558d2d88
b79f26a9-39ea-4678-82bb-c30b0a2372a8,2023-03-03 14:38:41,033b5298-2f5c-4c16-a232-37c8b1fe7eab,0e04bc2f-d787-437e-ad4f-d9df9bb4e605
511f2d5d-82e2-4e3f-8a7f-41b3dbfd9dc3,2023-12-21 23:03:11,b9ded9d2-7621-4ad9-9be9-b93486e01743,ac540998-1991-4980-a457-a6ed2111b928
d29c339e-a94b-48d2-8ab6-ff26162ce8d0,2023-07-20 15:05:18,31a27ea4-aea2-4dc1-942c-157a90102a1e,5070cd2d-4f31-469c-855b-1acf4dd2b4ec
a2ebd92d-305d-41f0-90a8-d13532adb23e,2023-10-23 11:20:34,01477861-2f4c-4065-912c-d61e86b5162e,62efac4b-28a4-465e-9ee8-883d0a04a496
23f5c1fb-e135-4f98-b53b-a85aae6cf1a4,2023-04-24 10:52:56,6bb57a88-f36e-4794-87a0-0d535099fa30,a38dcf9d-8722-4725-8c08-3dbabef39a4c
0404543f-aaca-4d92-89ec-e8e5b8a08c97,2023-11-10 02:05:24,828739a8-f16f-43d3-9aed-5f05e220df09,44764d61-0f01-49a4-85c3-92d69473d6b9
28900df8-c5d8-4a55-b63a-cad09549d193,2023-10-23 19:57:01,8e75c91a-f3b2-4bb4-a3fe-f3214b03dbb0,60e093d6-3455-4d92-89a8-f5d4a7890aa8
dadb06f8-ee19-4c23-934c-8574fe0506f4,2023-01-15 13:52:36,3601350e-23f5-4171-a324-14ec7a0f9c90,83f19f27-a264-4652-b4a0-ea0f8e7b7fa5
56993ab7-77c3-4991-b326-7e471787dcf8,2023-10-13 13:21:00,d5417847-2ec3-4b8e-af24-2e17e805a30e,97a43df7-e1e6-4bbf-b2ee-df47124a3e58
c2cdb5fd-0762-44c9-a7d9-a2967b9f5c92,2023-01-18 13:02:22,18b7b756-faec-46c9-ba61-3b8e48fde869,54b46c31-9ef0-4bd1-a90c-778c59041427
c58f09ee-75c2-4e73-bbd6-f05990a7b9ee,2023-07-20 09:59:50,4ae555df-1468-40ea-a3db-4858ec211ae1,f7c31d58-16d4-4a6c-a081-4c7af46c9142
c7fadf18-2748-4554-ac61-281a66d28cb8,2023-07-17 02:15:57,97dc72a5-2f80-4963-8dcd-dd10fb78ae4e,7196b869-70e7-41d7-92c9-5dc287bb32d3
9458df12-17a4-47fd-a16e-d9c5bd02f277,2023-01-16 08:08:06,a2fe0ba0-8b35-4e94-beb6-91fb8315c5fb,4611ff81-e66c-4eb9-b6b9-d6c557bc93e9
a65d0b70-562e-42b8-8f08-cf624f739a25,2023-06-08 18:52:09,37bc9de6-d1de-4566-9590-1bf370af1d03,5d1b2b11-9d6c-46fd-8fb5-a19bd33153a0
8459a635-9f5d-466c-af11-99b3ca2b66ee,2023-01-12 12:49:28,2ce8b43b-9bc6-4dc4-a0fa-042fa095b47c,da578001-d420-458f-9eea-52d2c1370d8a
7f84a2a8-5b3c-4d4f-ac70-f705433965c7,2023-05-11 11:22:29,84520b02-751b-4d07-8d3d-f1a77476e0f0,1126b600-1ea0-4a45-a658-55abe5a250fd
3aa05830-2230-4706-a9db-4868586ba393,2023-06-20 17:22:11,e94ec51d-a9b4-4840-bda4-4ad816b4b520,3ce7caf4-b79d-4c06-acd9-200df57d0361
ef8dcf2f-dffd-4d9d-9055-577933645d0c,2023-12-03 12:57:25,00d3e68a-66f6-4c37-9e5d-3506b0d22c4f,638c9b9f-d888-4204-9591-409b48cabbd1
8b1030da-747e-4002-8104-d78a822d55f6,2023-11-26 14:03:57,a2fe0ba0-8b35-4e94-beb6-91fb8315c5fb,21db28dc-a18f-42f4-95e8-2f58ca684c40
a42566d5-f0e6-40e1-9d31-58f76cd40aec,2023-08-19 12:43:35,caba51bf-ebe1-4818-bee6-7bbff0c0d74b,9baac3be-13f1-489c-804e-fd22adb672a0
851d0bb5-b1d1-43a8-b6c8-c44eff93451c,2023-05-17 10:28:34,2b5a5f50-7ebb-4476-92f6-5c33a53c8060,07ec0481-3a6f-404f-8214-1ef16bf4fe6b
0cc5c5f1-a525-4e3a-addc-5b9574edf121,2023-12-07 16:30:43,8fa2e9df-3e60-4228-9e5b-f44af244e0c1,0b690278-6ac5-4d48-bb7f-6528884ec677
952d1cbd-63b0-465d-bf5e-98d8755f556c,2023-06-29 02:14:05,a969313b-2b25-4234-8e4e-569f976728d3,458df019-2470-430c-b71f-590eb0e3e904
75883396-26df-4ff3-9543-9658e3b1f3a7,2023-05-08 09:21:42,776add90-5068-42af-88b0-5e3a98b8af95,be470a17-6d3e-45bf-8ea0-c82f2a1ca53a
90575d8a-7bde-4535-b22b-bcef0072a0c9,2023-12-14 20:57:37,94c7ec2c-b436-4d89-ab39-3c76743c95ae,caef11d5-2a35-4c8f-a651-7c7b07e0b592
92b15d08-db8e-4c7e-b152-631aa8465e4c,2023-06-25 13:50:47,58163c65-1691-4be3-a6d7-a5774ffcc4ff,788a1d25-0a32-46db-a9fd-332b23a1922c
4433f3e1-d066-4810-adc1-a11cecf8c2dd,2023-07-18 16:58:41,8d77b5dd-fd7d-4939-9fab-521cd2d690e3,1e144e1b-ccd4-45d4-a012-5078c3ffec9a
5ad62684-7488-48f6-b389-3d715b6500fb,2023-02-25 15:10:20,991e8299-4692-4eb6-84d2-ed9afd7a2acc,7bbcae48-e89a-49ca-9e4e-802e2405fff4
69a9006c-98cb-4cc5-ac85-aefd529d48bf,2023-12-07 23:07:24,5fb3b151-5587-4654-8572-eebec2c1d88d,02414885-0422-4856-8cb5-564a5371981d
2e3ed271-8f25-4d32-80f7-860aff08c6ee,2023-03-21 23:48:34,d23162dc-44ca-4def-a344-945f9402d25c,e53917dd-e7b5-4e20-9a10-5a4d399f0de4
30ef34ac-4e74-465d-aa8f-46a4ae2f464e,2023-04-14 01:43:22,3367c56f-4f2d-454a-a2ed-39ffff8922a6,3f780be8-f75c-4092-9130-b7697fb25797
1b504247-ef5d-4abe-841e-8828a3daf0a7,2023-03-22 23:22:25,1713c64e-e437-4de7-a065-02907f98aae1,bab8fdb2-3223-422d-aa01-56c8f8b1f869
322a2d32-3748-4899-b6e1-b02872dc6034,2023-06-17 06:33:38,5250cc2d-6e27-4722-b6b4-31f5f929fced,fcc2423b-0004-4f9f-8008-0ebb5d34d74a
3f71e43e-76a0-46e3-a87d-00bd530874e2,2023-01-21 04:54:34,d028d0a7-faa5-4b33-8880-8124642a1f24,624ff6ba-41d6-461f-8886-9622a5ebbe18
ee5d1fc6-dcb0-4997-8474-2aa48f79e57d,2023-03-21 04:12:23,25f680f1-c324-4d1c-b05e-fb1236676b35,1896530b-4e2b-495a-95ac-21fc175ed21d
7f17b4cb-e70c-4fbc-94d7-560450771651,2023-04-29 04:50:28,e5d8b7dc-8f93-456b-87af-9dc772fcb4d2,7f4632cc-dbcf-46c9-a029-97139bb1a197
d55137f3-c8d9-4b48-858e-c1a6a8bb8cdc,2023-01-02 23:06:32,192b71d3-332e-4c63-a578-cf1f82353d4b,abd1c9c6-5902-4376-a613-4ac08e4dc3f5
d85b2ac9-3374-4e90-882c-f54c18348529,2023-07-14 03:25:16,d95a8733-b26d-435b-8a8c-f389429afa38,d9a1ea7d-39da-423e-b30f-a68a12fddea5
03951eaa-8db8-4e5f-b02d-a74413127e4a,2023-01-21 15:42:43,64fc1527-6727-4c4e-966a-4509ba075487,8723a457-c448-40bc-b104-5c7908baef2a
577c8132-3d50-497c-a631-59b5f0ddc203,2023-03-05 12:21:06,e6fe90ee-df3f-410f-a69d-ad6641fee736,0c65bc42-aa6d-4b8c-9526-797e36c5c493
cae6c1a0-93fe-424b-89b1-7bcb3421ca40,2023-08-03 08:02:05,a2f6d369-e4d3-4a46-9095-84cf9ade9506,99c34037-de1b-4f77-9751-6946dd1589af
52be810e-eb18-4315-ba20-e2d766c1814c,2023-09-17 09:47:51,82e3af33-aa10-40d7-a59e-0350d7d9c19c,3be148df-32e1-445d-987b-cbca8d5f4d55
956b3a3a-9139-49d2-9762-5f6bba62ead7,2023-07-21 14:44:15,96ab5bfd-98bd-468e-87df-b2ddae1366cf,dfd547a5-5ed9-49ac-af28-a6e3f3041029
3c656fb8-2147-4be2-9871-15e312742646,2023-09-26 09:26:13,74210294-6e48-4430-8981-184904c69b59,89efdf4b-26cd-42ee-8ce1-316e0b639e5c
4980fed3-ed42-4585-9d96-098e8914b8e9,2023-01-14 06:53:38,05760bd4-735e-4326-986f-b29fba89228d,c9daf5e5-11ea-4da3-8c56-0067328eac05
021289b0-97a9-4673-92f4-55bf88158b71,2023-03-25 00:49:11,6f3260da-b30f-4ac0-9674-37f803fa2526,a59f1e1a-adcd-464d-bf28-03c0d48c04ff
67b02762-0843-4029-847f-bc14bef0fbc6,2023-02-28 09:08:32,87f939cf-fe19-48a7-b70a-8a5d84b909c0,f2765e1b-94ab-48ba-b257-164b2bd91b27
5989e242-aaac-49a4-85ff-ea2d5625ddfd,2023-07-31 18:09:59,a98d7dd0-74ab-4416-a145-653eb171fb6d,c45e37d5-ba9d-4a05-87b3-8cb8f8c17c51
f79eda3a-e766-46e8-9416-66b59b838770,2023-06-07 19:28:27,bf876f2e-0e00-482b-9f6e-f56f7055116b,3c4efd45-fe43-4b64-bc23-b9cbdfe7e599
672ef9f5-3f80-46f4-87fb-8495880ad352,2023-02-16 13:41:52,4cbb3c53-abb7-46ba-bae7-8b46f462a183,0c2f5fb9-b948-42f3-807f-6b2fbaf09c1a
f539190f-bed8-44b8-81ee-df07bcfc831f,2023-01-03 21:13:48,da72d3f3-5649-48eb-a836-41a4ced0776f,a5d15c13-c992-41e4-a3e5-c19b6e4aec53
4bad4eb5-a496-4cbb-b079-b15b39a91121,2023-10-02 16:56:47,de8cbdcd-d7e0-4cfc-adb9-12b2eb88d9ea,8af3c7ff-3abe-477f-8d9e-a2addf1d39ea
4982cc67-2951-40b4-abf7-f0204553a1f5,2023-10-16 07:38:09,324767cd-a176-4ce1-a5b7-075e39eda119,37d80b5a-e529-4863-a42a-d5c3321e2963
c94cba3b-50e3-45c6-b756-caa5bb137a47,2023-10-14 17:49:57,652af147-dbb7-45e1-a0bb-3ed4a4af25f2,a2ecb5ae-d071-4fc1-9731-0c44e9815be5
db845e3d-713e-4aa6-88d9-ef8e1f0116fd,2023-11-10 20:23:01,2472eff8-e093-4d6d-8a26-667efad63a1a,2841820d-0f62-44f1-b191-b4ae6c38c88b
66323776-4a50-40a4-a85c-4cdcbd832ce2,2023-09-04 00:28:46,e12a83e2-946d-4a78-8e8b-90e95500be2f,cde74019-d7e8-479e-a148-f1e4106bed3e
ba56c480-e4a4-407c-b94a-c74fa8748299,2023-12-03 13:30:35,ff20e44c-a659-463e-88a4-67656e07ab2c,7ef06f19-1fb5-43c3-8a88-1aab56e9dab9
17a7f2c8-5f52-4238-8b71-3a45e40b1c7f,2023-05-09 10:02:29,92780d3e-2b41-4b91-a90c-df89aa1fde8b,2a21b172-961c-4d3b-b3b2-d5ccd6f4bfcf
663ff646-b1f5-40ca-94c5-df0488157ec4,2023-08-25 01:53:36,dc453309-db7f-465f-a623-a0df4b14b126,1f01fc0a-14db-47ac-9884-0edc6ad9df68
e548584a-98b6-4e23-9440-b2ec16990c3e,2023-11-21 14:55:37,d1be2a06-35a7-44d2-b7a1-1ebe1d715560,6f60e156-8722-4694-afbf-59ae39597b7b
33b1f589-51ef-46eb-9fdf-a75de5ab127e,2023-11-12 04:04:40,9601042d-095e-4191-8920-81d92baa7fcd,9d05860f-6457-4369-ba67-9cb841c6ec4d
69e7ae26-c825-4190-a41d-dac105226b84,2023-01-27 13:50:42,c5c9b5b5-a2a4-4a6c-aed0-5aeb8a1a655d,2a9384f9-d433-4463-9187-3147f346c063
ff5ee026-6472-4e2a-83a0-3bb8373ad78e,2023-09-06 03:11:10,68293949-61b4-4917-892e-05b09f5ee673,e9035b61-62e8-46f6-bd4b-10a7a749287d
814ae923-9bb3-42f9-a672-a5b00649c9ee,2023-10-08 13:32:04,a7854815-a062-4983-866b-00ad5b946fc3,dbb156c8-fd41-43d7-aaca-99e81c9ff577
c04e80a4-b517-40fc-80d1-1fe8831738d2,2023-05-23 15:17:41,2e690d75-7fca-4aeb-af8a-4846c4702c01,ebd78327-e8b1-4ddc-8d8b-b3c8a53a8a44
0a72ef98-89e0-40a1-aaf2-fb97aa69d4e8,2023-05-23 19:52:50,62ad8b58-869e-44d0-896e-4540143627ec,21db28dc-a18f-42f4-95e8-2f58ca684c40
927bfee3-fb7c-4904-b611-7163b966d401,2023-06-27 13:53:36,78a8bbc6-61d1-4ee1-8235-e0f94c95e076,08e16275-be90-41a5-876d-f66be45e3bb0
609677a2-acdd-485d-b26f-ad0d5fe8ec2c,2023-02-02 06:12:44,5b2abc57-3169-47fd-a21e-20606bf40146,0733b952-9baa-4a78-b16a-d2c0f1cc9a58
2dba3318-cfba-4116-910a-54cd24cc340e,2023-11-15 14:09:01,34fac688-4314-4803-ac96-ba84062486fb,0895b6c3-1d27-4cd9-be7f-0fdeec956a11
d92a40f8-8d9b-47de-921b-2f816691b6cb,2023-05-01 18:40:14,d23162dc-44ca-4def-a344-945f9402d25c,9176a617-1b2f-4068-8e26-b8b731ed0194
d6fda22c-220b-4095-a5d1-e3fa599e0861,2023-10-27 06:19:40,c803719f-ccf2-410a-8441-98786d13c2ce,08e16275-be90-41a5-876d-f66be45e3bb0
6dc22c5a-1bd0-4673-8433-f956a735cb64,2023-03-02 08:39:27,112271a7-9b8a-4985-b07a-0f0773474ce0,25d04ac4-912e-4a18-97be-0dae9337de54
983dc77e-104e-47df-8855-26c94d6d45ab,2023-12-29 04:58:30,3c8632b5-dc73-4fcb-a854-74ccbd22f8fb,ebd78327-e8b1-4ddc-8d8b-b3c8a53a8a44
bc346abb-9f4a-4ad2-b13d-aa646552f4ec,2023-01-08 07:41:01,f5c209c8-216e-460b-a05a-80a6ceaba2c0,5d64fa27-c06e-4dd2-b611-ca4197586cc3
2a5e09ce-0038-4dd2-a5ab-ae0f7c6949f3,2023-06-14 13:52:12,faa3f165-e47b-4c4a-84aa-0b021af229c8,cb95c834-2799-41af-bdc5-df53405968a4
f17253f9-8759-4639-b1ee-830aebc1e162,2023-07-11 15:26:28,c3702ea1-70e3-4710-9449-d8fd5b49882b,98c48d2a-87fd-4f1d-b487-d0a1843f52f8
c12b1ce3-d780-4647-9707-8c80e4d4803f,2023-10-21 23:19:44,b650d626-d73f-4f38-80ed-b7b13697861b,053f38d0-887f-486c-9d14-9c91990a2c6c
6d3c8548-25a2-4a03-84e1-89fd5d11b58c,2023-12-25 00:46:09,6de5feb7-5765-42a5-9e04-dc2586710ebe,3df5874e-bb76-4e42-be32-7ff9483ffe78
b072fe6c-d96e-4d74-a0c5-1e6b927ea332,2023-05-13 15:27:37,3b88c570-45d1-450e-9d52-3d6792f24755,0b6c044f-cb76-49f7-984e-257149d712ae
9faa619b-dfe1-4189-854a-39466f9c58f5,2023-12-02 09:18:54,a969313b-2b25-4234-8e4e-569f976728d3,de6576af-8df3-482c-9832-ee212cf7cd9e
d4dcf852-6362-4ead-8e55-a00f12fd7324,2023-05-17 12:11:32,915e8132-1df7-4ac7-a6e3-ad6b7b5e015e,af5c037b-9dff-4479-9521-825e15fd2992
3784df42-efbb-4544-a3b6-7accc1ec1fa1,2023-08-24 08:15:52,627f0e70-823a-44e1-9e06-a900b3f41b5e,f56ddc76-6875-4d01-810d-3353b6bb5ad9
aacf7cd5-d12d-4ab8-b0b0-10d98668de7b,2023-06-01 06:56:30,67160aed-1c5d-40c2-8a8e-2c5921b5b12c,67379eb5-76bd-4aa4-8887-8cbf9d6ed412
